tracking_id	FPKM	FPKM
ENSDARG00000084267	0	0
ENSDARG00000092900	0	0
ENSDARG00000002656	0	0
ENSDARG00000005595	0	0
ENSDARG00000029036	0	0
ENSDARG00000026796	0	0.00274868
ENSDARG00000013628	0	0.00253894
ENSDARG00000002826	0	0
ENSDARG00000093695	0	0
ENSDARG00000094668	0	0
ENSDARG00000020693	0.132702	0.170282
ENSDARG00000022660	0	0
ENSDARG00000042904	0	0
ENSDARG00000042902	0	0
ENSDARG00000008678	0	0
ENSDARG00000080869	0	0
ENSDARG00000017107	0	0
ENSDARG00000092863	0	0
ENSDARG00000069808	0	0
ENSDARG00000074305	0	0
ENSDARG00000017740	0	0
ENSDARG00000017266	0	0
ENSDARG00000085612	0	0
ENSDARG00000093660	0.100356	0.0225782
ENSDARG00000092390	0	0
ENSDARG00000018921	0	0
ENSDARG00000008593	0	0
ENSDARG00000032117	0	0
ENSDARG00000006837	0.0277194	0
ENSDARG00000095565	0	0
ENSDARG00000042187	0.011523	0.00882997
ENSDARG00000032866	0	0
ENSDARG00000042186	0.00698237	0
ENSDARG00000042182	0	0
ENSDARG00000027940	0	0
ENSDARG00000086472	0	0
ENSDARG00000096433	0	0
ENSDARG00000004877	0	0
ENSDARG00000092029	0.0434806	0
ENSDARG00000084958	0	0
ENSDARG00000021913	0.00282718	0.00866585
ENSDARG00000042157	0	0
ENSDARG00000018871	0.507081	1.08115
ENSDARG00000002333	0	0
ENSDARG00000005716	0	0
ENSDARG00000012656	0	0
ENSDARG00000004697	0.00989116	0.0075972
ENSDARG00000020354	0.00619982	0.00825399
ENSDARG00000042138	0.0262073	0
ENSDARG00000042138	0	0
ENSDARG00000009123	0.00538794	0
ENSDARG00000042133	0	0
ENSDARG00000042130	0	0
ENSDARG00000042129	0	3.14287
ENSDARG00000042120	0	0.00601305
ENSDARG00000027046	0	0.00346843
ENSDARG00000028163	17.7837	11.396
ENSDARG00000016630	1.81584	1.87673
ENSDARG00000017634	0	0
ENSDARG00000010276	0	0
ENSDARG00000017141	0.594425	0.663234
ENSDARG00000084175	0	0
ENSDARG00000019062	0.00815135	0
ENSDARG00000016936	0.00138091	0.00370179
ENSDARG00000031100	0.0343268	0.0788761
ENSDARG00000094010	0	0
ENSDARG00000079036	0	0
ENSDARG00000092611	0	0.0294817
ENSDARG00000042057	0	0
ENSDARG00000042055	0	0
ENSDARG00000008639	0	0
ENSDARG00000042033	0	0
ENSDARG00000042031	0	0.00483711
ENSDARG00000042027	0	0
ENSDARG00000054723	0.00800666	0.0122673
ENSDARG00000008568	0.0513916	0.0704548
ENSDARG00000042005	0.00542398	2.17855
ENSDARG00000042000	0	0.00833325
ENSDARG00000024189	0	0.00961875
ENSDARG00000024195	0	0
ENSDARG00000088828	0	0.00357874
ENSDARG00000024204	0	0
ENSDARG00000030106	0	0.0102093
ENSDARG00000041976	0	0
ENSDARG00000024537	0.0206339	0.00289527
ENSDARG00000019135	0	0
ENSDARG00000020609	0	0
ENSDARG00000024564	0.00832787	0.0127861
ENSDARG00000042759	0	0
ENSDARG00000024575	0	0.00429784
ENSDARG00000004735	0.886909	0.0108219
ENSDARG00000019920	0.00986133	0.0378704
ENSDARG00000016464	0	0.0153619
ENSDARG00000021664	0.000926665	0.00481657
ENSDARG00000033949	0	0
ENSDARG00000006672	0	0
ENSDARG00000023228	0	0
ENSDARG00000084287	0	0
ENSDARG00000009753	0	0
ENSDARG00000070052	0	0
ENSDARG00000003584	3.93165	5.44747
ENSDARG00000029747	0	0
ENSDARG00000008029	0.521422	0.856892
ENSDARG00000093008	0	0
ENSDARG00000075134	0	0
ENSDARG00000086445	0	0
ENSDARG00000095208	0	0.00430545
ENSDARG00000091757	0	0
ENSDARG00000042829	0	0
ENSDARG00000093316	0.00809212	0.0993873
ENSDARG00000001807	0.00676695	0.00777953
ENSDARG00000015224	0	0
ENSDARG00000070110	0	0
ENSDARG00000008249	0	0
ENSDARG00000014953	0	0
ENSDARG00000085164	0	0
ENSDARG00000073747	0	0
ENSDARG00000014013	0	0
ENSDARG00000032049	0.0260244	0.0110014
ENSDARG00000042851	0	0
ENSDARG00000042854	0	0
ENSDARG00000042859	0	0
ENSDARG00000042864	0	0
ENSDARG00000094900	0	0.0453585
ENSDARG00000018257	0	0.00444612
ENSDARG00000016122	0.0246163	0.0379966
ENSDARG00000042873	0.0183209	0.0844095
ENSDARG00000042876	0	0
ENSDARG00000042877	0	0
ENSDARG00000020594	0.0901644	0.235915
ENSDARG00000030905	0	0
ENSDARG00000054152	0.0249451	0.0958794
ENSDARG00000054150	0	0
ENSDARG00000013732	0	2.74774
ENSDARG00000054137	0	0
ENSDARG00000039987	0	0.0179533
ENSDARG00000007171	0.0172138	0
ENSDARG00000041944	0	0
ENSDARG00000090208	0	0
ENSDARG00000013973	0	0.662155
ENSDARG00000007823	0	0
ENSDARG00000042577	0	0
ENSDARG00000024471	0	0.0121586
ENSDARG00000054076	0	0
ENSDARG00000095457	0	0
ENSDARG00000031587	0	0
ENSDARG00000007774	0	0
ENSDARG00000016743	0.0234847	0
ENSDARG00000023448	0	0
ENSDARG00000007869	0	0
ENSDARG00000041923	0	0
ENSDARG00000041835	0	0
ENSDARG00000041917	0	0
ENSDARG00000095964	0	0
ENSDARG00000041915	0	0
ENSDARG00000010059	0	0
ENSDARG00000020123	0.0194611	0.0208848
ENSDARG00000041911	0.0153848	0.390655
ENSDARG00000041910	0	0
ENSDARG00000004574	0	0
ENSDARG00000021305	0	0
ENSDARG00000033916	0	0.00628347
ENSDARG00000032431	0	0
ENSDARG00000014927	0	0
ENSDARG00000029907	0	0
ENSDARG00000041896	5.28029	0
ENSDARG00000085631	0	0
ENSDARG00000041895	0.0141776	0.495342
ENSDARG00000041873	0	0
ENSDARG00000041870	0	0
ENSDARG00000081311	0	0
ENSDARG00000029587	0	0
ENSDARG00000085810	0	0
ENSDARG00000092980	0	0
ENSDARG00000021869	0.082813	0.445376
ENSDARG00000017982	0	0
ENSDARG00000002877	0.729988	0
ENSDARG00000010434	0	0
ENSDARG00000008060	0	0
ENSDARG00000084341	0	0
ENSDARG00000041919	0	0
ENSDARG00000021753	0	0
ENSDARG00000014685	0	0
ENSDARG00000007221	0	0
ENSDARG00000093231	0.0394287	0
ENSDARG00000052758	0	0
ENSDARG00000093697	0	0
ENSDARG00000069445	0.00446402	0
ENSDARG00000092331	0.00263383	0
ENSDARG00000093807	0	0
ENSDARG00000095211	0	0
ENSDARG00000068994	0.0369438	0
ENSDARG00000053143	0	0
ENSDARG00000042553	0	0
ENSDARG00000013441	0	0.00527402
ENSDARG00000094075	0.0697832	0.0270195
ENSDARG00000034957	0	0
ENSDARG00000042548	0	0
ENSDARG00000060944	0	0
ENSDARG00000069427	0	0
ENSDARG00000041779	0.0404889	0.327652
ENSDARG00000053122	0	0
ENSDARG00000053119	0	0
ENSDARG00000034650	0	0
ENSDARG00000053110	0	0
ENSDARG00000009106	0	0
ENSDARG00000053097	0	0.00502456
ENSDARG00000041799	0	0
ENSDARG00000076789	0	0.0140628
ENSDARG00000041792	0	0
ENSDARG00000041797	0	0
ENSDARG00000041787	0.16825	0.234272
ENSDARG00000069411	0.191704	1.03274
ENSDARG00000041736	0	0
ENSDARG00000041734	0	0
ENSDARG00000005652	0	0
ENSDARG00000088665	0	0
ENSDARG00000084960	0	0
ENSDARG00000082295	0	0
ENSDARG00000086343	0	0
ENSDARG00000014081	0	0
ENSDARG00000013528	0	0.0027949
ENSDARG00000093883	0	0
ENSDARG00000020777	0.00872763	0.00807101
ENSDARG00000087033	0	0
ENSDARG00000069404	0	0
ENSDARG00000069401	0.00617503	0
ENSDARG00000053003	0	0
ENSDARG00000091451	0	0
ENSDARG00000092628	0	0
ENSDARG00000027813	0.0318899	0.016333
ENSDARG00000023117	0	0
ENSDARG00000085763	0	0
ENSDARG00000015907	0	0
ENSDARG00000084285	0	0
ENSDARG00000041706	0	0.012966
ENSDARG00000041702	0	0.0192681
ENSDARG00000014039	0	0
ENSDARG00000006094	0.0016316	0
ENSDARG00000030530	0	0
ENSDARG00000023111	0	0
ENSDARG00000069370	0	0
ENSDARG00000093759	0	0
ENSDARG00000077853	0	0
ENSDARG00000092417	0	0
ENSDARG00000078816	0.000846453	0.00399023
ENSDARG00000092727	0	1.20518e-07
ENSDARG00000094137	0	0
ENSDARG00000093808	0.00135432	0.00611194
ENSDARG00000094266	0	0
ENSDARG00000095487	0	0.00292368
ENSDARG00000094117	0.00126986	0.00829953
ENSDARG00000094808	0	0
ENSDARG00000093533	0	0
ENSDARG00000092952	0	0
ENSDARG00000095270	0	0.00222506
ENSDARG00000093505	0	0.00296406
ENSDARG00000073913	0.000848848	0.00731538
ENSDARG00000094986	0	0
ENSDARG00000093436	0	0
ENSDARG00000016605	0.00127483	0.0128432
ENSDARG00000092280	0	0
ENSDARG00000069318	0	0
ENSDARG00000069307	0	0.0793402
ENSDARG00000069305	0	0
ENSDARG00000069302	0	0
ENSDARG00000084652	0	0
ENSDARG00000069296	0	0
ENSDARG00000009844	0.0126202	0
ENSDARG00000029472	0	0.00329006
ENSDARG00000041554	0.00972137	0.00746629
ENSDARG00000041550	0.2062	0.020565
ENSDARG00000094567	0	0
ENSDARG00000069281	7.06879e-07	4.64567e-07
ENSDARG00000092692	0.00976999	0.0150083
ENSDARG00000069276	0	0
ENSDARG00000094146	0	0
ENSDARG00000094226	0	0.00254485
ENSDARG00000032838	0	0
ENSDARG00000019529	0	0
ENSDARG00000088165	0.0359025	0.268023
ENSDARG00000028475	0.00527992	0
ENSDARG00000069252	0.106028	0.0840236
ENSDARG00000069251	0	0
ENSDARG00000069241	0	0
ENSDARG00000069245	0	0
ENSDARG00000006397	0	0.0148148
ENSDARG00000026630	0.0109474	0.0251738
ENSDARG00000070584	0.00569756	0
ENSDARG00000059233	0.00362419	0.0291502
ENSDARG00000077625	0.00327245	0
ENSDARG00000077873	0	0
ENSDARG00000090127	0	0
ENSDARG00000009737	0	0.00379587
ENSDARG00000069253	0	0
ENSDARG00000091846	0	0
ENSDARG00000084707	0	0
ENSDARG00000086186	0.0176809	0.0816908
ENSDARG00000079045	0.0433118	0.177693
ENSDARG00000085734	0	0
ENSDARG00000060554	0	0
ENSDARG00000052625	0	0
ENSDARG00000095669	0	0
ENSDARG00000016528	0	0
ENSDARG00000030263	0	0
ENSDARG00000094340	0	0
ENSDARG00000087180	0	0
ENSDARG00000060537	0.107482	0.0413066
ENSDARG00000087688	0	0.00848007
ENSDARG00000081335	0	0
ENSDARG00000085854	0	0
ENSDARG00000068179	0	0
ENSDARG00000076380	0	0
ENSDARG00000069101	0	0
ENSDARG00000016011	0.000539748	0.000269076
ENSDARG00000076500	0.956839	0.615404
ENSDARG00000042344	0.00839343	0
ENSDARG00000052652	0	0
ENSDARG00000075828	0	0
ENSDARG00000069211	0	0
ENSDARG00000090464	0	0
ENSDARG00000069214	0	0
ENSDARG00000069208	0.00543655	0.00416949
ENSDARG00000069213	0	0
ENSDARG00000086390	0	0
ENSDARG00000086692	0	0
ENSDARG00000069206	0	0
ENSDARG00000069205	0	0
ENSDARG00000069203	0	0
ENSDARG00000069177	0	0
ENSDARG00000069201	0	0
ENSDARG00000092734	0	0
ENSDARG00000041466	0	0
ENSDARG00000095762	0	0
ENSDARG00000087984	0	0
ENSDARG00000093466	0	0.00549855
ENSDARG00000090563	0	0
ENSDARG00000090592	0	0
ENSDARG00000022938	0	0
ENSDARG00000089000	0	0
ENSDARG00000086268	0	0
ENSDARG00000086412	0	0
ENSDARG00000041454	0	0
ENSDARG00000094548	0	0
ENSDARG00000041451	0	0
ENSDARG00000089074	0	0
ENSDARG00000087419	0	0
ENSDARG00000086376	0	0
ENSDARG00000094237	0	0
ENSDARG00000088462	0	0
ENSDARG00000041433	0	0
ENSDARG00000094104	0	0
ENSDARG00000095450	0	0
ENSDARG00000041430	0	0
ENSDARG00000090372	0	0
ENSDARG00000090812	0	0
ENSDARG00000088859	0	0
ENSDARG00000091705	0	0
ENSDARG00000091733	0	0
ENSDARG00000031506	0	0
ENSDARG00000041414	0	0
ENSDARG00000041413	0	0
ENSDARG00000041411	0	0.00664377
ENSDARG00000041407	0.0921483	0.0117874
ENSDARG00000094898	0	0
ENSDARG00000041402	0.108811	0.27686
ENSDARG00000041397	0	0.0173258
ENSDARG00000041391	0	0
ENSDARG00000031683	0	0
ENSDARG00000068428	0	0
ENSDARG00000011818	0	0
ENSDARG00000020133	0	0
ENSDARG00000017437	0	0
ENSDARG00000006812	0	0.00815717
ENSDARG00000093354	0.00722046	0
ENSDARG00000042912	0.347872	0
ENSDARG00000022260	0.00242859	0.010292
ENSDARG00000041375	0.0798606	0.124494
ENSDARG00000011696	0	0
ENSDARG00000031064	0	0
ENSDARG00000076096	0	0
ENSDARG00000083952	0	0
ENSDARG00000078770	0	0.0301897
ENSDARG00000005394	0	0
ENSDARG00000083730	0	0
ENSDARG00000088490	0	0
ENSDARG00000077221	0	0
ENSDARG00000091243	0	0
ENSDARG00000094361	0	0
ENSDARG00000089158	0	0
ENSDARG00000091552	0	0
ENSDARG00000091486	0	0
ENSDARG00000077694	0	0
ENSDARG00000037388	0	0
ENSDARG00000052511	0	0
ENSDARG00000046106	0	0.0246565
ENSDARG00000017162	0.0316485	0.0303654
ENSDARG00000088852	0	0
ENSDARG00000030092	0	0
ENSDARG00000009743	0	0
ENSDARG00000067927	0	0
ENSDARG00000060618	0	0
ENSDARG00000012667	0.593	0.711302
ENSDARG00000023272	0	0.0141014
ENSDARG00000080287	0	0
ENSDARG00000095816	0	0
ENSDARG00000057128	0	1.10393
ENSDARG00000085665	0	0
ENSDARG00000073933	0	0
ENSDARG00000057151	0.00856926	0.0361328
ENSDARG00000078161	0	0.0141071
ENSDARG00000057155	0.0480019	0.300823
ENSDARG00000091756	0	0.0124764
ENSDARG00000079997	0.00770734	0.0355006
ENSDARG00000092736	0	0
ENSDARG00000069092	1.46301	5.11635
ENSDARG00000094689	0	0
ENSDARG00000094359	0	0
ENSDARG00000010461	0	0
ENSDARG00000095726	0	0
ENSDARG00000042661	0.89983	0.373686
ENSDARG00000052550	0.0569209	0.0187258
ENSDARG00000073814	0	0
ENSDARG00000083639	0	0
ENSDARG00000081029	0	0
ENSDARG00000082842	0	0
ENSDARG00000081108	0	0
ENSDARG00000085397	0	0
ENSDARG00000024143	0	0.0170569
ENSDARG00000090972	0.0264668	0.00955469
ENSDARG00000039491	0.0179288	0.0137663
ENSDARG00000007901	0	0.00412923
ENSDARG00000039493	0	0
ENSDARG00000060609	0	0
ENSDARG00000019601	0.00203826	0.00312189
ENSDARG00000086341	227.994	0
ENSDARG00000079634	0	0
ENSDARG00000088417	0	0
ENSDARG00000018913	0	0
ENSDARG00000083475	0	0
ENSDARG00000073859	0	0
ENSDARG00000067913	0	0
ENSDARG00000026811	0	0
ENSDARG00000067838	0	0
ENSDARG00000087456	0	0
ENSDARG00000028971	0.681677	0.00362715
ENSDARG00000067509	0	0
ENSDARG00000090499	0	0.011838
ENSDARG00000089058	0	0
ENSDARG00000088117	0	0.00579106
ENSDARG00000061586	0	0.00536566
ENSDARG00000004721	0	0
ENSDARG00000092181	0.020268	0
ENSDARG00000011175	0.0383218	0.00678344
ENSDARG00000052178	0	0
ENSDARG00000006395	10.4487	4.46377
ENSDARG00000094456	0.00884273	0
ENSDARG00000029150	0.0073438	37.149
ENSDARG00000080227	0	0
ENSDARG00000007886	0	0
ENSDARG00000068367	0	0
ENSDARG00000060034	0	0
ENSDARG00000077387	0	0
ENSDARG00000044949	0.00731301	0
ENSDARG00000091598	0.00920357	0
ENSDARG00000092470	0.0125657	0
ENSDARG00000052322	0	0.0244787
ENSDARG00000044415	0	0.0218955
ENSDARG00000044417	0	0.00042626
ENSDARG00000084596	0	0
ENSDARG00000091595	0	0
ENSDARG00000086748	0	0
ENSDARG00000095420	0	0.00116212
ENSDARG00000093457	0	0.00129991
ENSDARG00000013659	0	0
ENSDARG00000014532	0	0.00765162
ENSDARG00000094846	0	0
ENSDARG00000008184	12.7391	2.74318
ENSDARG00000095703	0.0228899	0.0706258
ENSDARG00000052471	0.343304	0.242746
ENSDARG00000052465	0.00984477	0.022684
ENSDARG00000085476	0	0
ENSDARG00000009134	0	0
ENSDARG00000052454	0.295753	0.265747
ENSDARG00000027930	0	0
ENSDARG00000075765	0.0364619	0.0756449
ENSDARG00000073853	0	0
ENSDARG00000039666	0	0
ENSDARG00000039669	0	0
ENSDARG00000015236	0	0
ENSDARG00000030053	0	0
ENSDARG00000039652	0	0
ENSDARG00000093097	0	0
ENSDARG00000094056	0	0.00323732
ENSDARG00000094944	0	0
ENSDARG00000093187	0	0.00194239
ENSDARG00000095671	0	0
ENSDARG00000092572	0	0.00972809
ENSDARG00000095080	0.00316503	0.00220099
ENSDARG00000093691	0	0.0019602
ENSDARG00000095630	0	0.00158788
ENSDARG00000089721	0	0
ENSDARG00000079243	0	0.00607077
ENSDARG00000023916	0	0
ENSDARG00000029581	0	0
ENSDARG00000085371	0	0
ENSDARG00000076673	0	0
ENSDARG00000074924	0	0
ENSDARG00000090191	0	0
ENSDARG00000079638	0	0
ENSDARG00000089696	0.0250357	0.0193244
ENSDARG00000039004	0	0
ENSDARG00000091457	0	0
ENSDARG00000052400	0	0
ENSDARG00000067570	0	0
ENSDARG00000060260	0.109743	0.135401
ENSDARG00000084090	0	0
ENSDARG00000035759	0	0
ENSDARG00000060349	0	0
ENSDARG00000041226	7.43224	0
ENSDARG00000075817	0	0
ENSDARG00000075016	0.00157676	0
ENSDARG00000078825	0	0
ENSDARG00000052405	0.000169855	0.0016268
ENSDARG00000090637	0	0
ENSDARG00000057352	0	0.00525858
ENSDARG00000059923	0	0
ENSDARG00000095767	1.10012	1.65118
ENSDARG00000086925	0	0
ENSDARG00000094027	0	0
ENSDARG00000031200	0	0
ENSDARG00000024746	0	0
ENSDARG00000010478	0	0
ENSDARG00000041248	0	0
ENSDARG00000088989	0	0
ENSDARG00000089478	0	0
ENSDARG00000086956	0	0
ENSDARG00000074612	0	0
ENSDARG00000041239	0	0
ENSDARG00000052408	0	0
ENSDARG00000041232	0	0
ENSDARG00000093355	0	0
ENSDARG00000003041	0	0
ENSDARG00000038432	0	0
ENSDARG00000091737	0	0
ENSDARG00000090237	0	0
ENSDARG00000089966	0	0
ENSDARG00000091409	0	0
ENSDARG00000086352	0	0
ENSDARG00000086522	0	0
ENSDARG00000073734	0.0134552	0.00516184
ENSDARG00000014830	0	0
ENSDARG00000042080	0	0.00375902
ENSDARG00000079018	0	0
ENSDARG00000091096	0	0
ENSDARG00000078095	0	0
ENSDARG00000008218	0	0
ENSDARG00000093659	0	0.00443956
ENSDARG00000079396	0	0
ENSDARG00000027978	0.106559	0.328632
ENSDARG00000031086	0	0
ENSDARG00000095564	0	0
ENSDARG00000068916	0	0
ENSDARG00000068912	0	0
ENSDARG00000088869	0	0
ENSDARG00000090712	0.000129511	0.000445328
ENSDARG00000076078	0	0
ENSDARG00000086287	0	0
ENSDARG00000030154	0.0075012	0.0110823
ENSDARG00000079437	0	0
ENSDARG00000068594	0	0
ENSDARG00000096258	0	0
ENSDARG00000096403	12.3367	9.92521
ENSDARG00000087034	0	0
ENSDARG00000088436	22.1337	16.5517
ENSDARG00000088494	0	0
ENSDARG00000086085	11.0491	0
ENSDARG00000090619	0	0
ENSDARG00000087315	0	0
ENSDARG00000091738	0	0
ENSDARG00000088673	0	0
ENSDARG00000087890	0	0
ENSDARG00000070212	0	0
ENSDARG00000080925	0	0
ENSDARG00000084962	0	0
ENSDARG00000084533	0	0
ENSDARG00000091744	22.2574	16.6568
ENSDARG00000088313	0	0
ENSDARG00000089384	0	0
ENSDARG00000086686	0	0
ENSDARG00000090280	11.0491	0
ENSDARG00000009257	0	0
ENSDARG00000015344	0.00461327	0
ENSDARG00000060507	0	0
ENSDARG00000086592	0.0254487	0.0232515
ENSDARG00000086044	0	0
ENSDARG00000075301	0	0
ENSDARG00000090443	0.0247198	0.0381576
ENSDARG00000078274	0.0245544	0.00394088
ENSDARG00000073803	0	0
ENSDARG00000073971	0.0100904	0.0077506
ENSDARG00000096378	0.0396931	0
ENSDARG00000007915	1.44865	0
ENSDARG00000074280	0	0
ENSDARG00000096425	0.845481	0.50058
ENSDARG00000080344	0	0
ENSDARG00000024511	0.0228105	0.0175287
ENSDARG00000045348	4.6232	0.0104106
ENSDARG00000092836	0.0224524	0.0519492
ENSDARG00000013430	0.387245	0.228193
ENSDARG00000025703	0	0
ENSDARG00000009653	0	0
ENSDARG00000093887	0	0
ENSDARG00000041562	0	0
ENSDARG00000033945	0	2.39265
ENSDARG00000068589	0.0220725	0
ENSDARG00000063381	0	0
ENSDARG00000085814	0	0
ENSDARG00000021550	4.43135	0
ENSDARG00000079922	0.040567	0.0519926
ENSDARG00000088305	0	0.0110106
ENSDARG00000089654	0	0
ENSDARG00000090666	0	0
ENSDARG00000089389	0	0
ENSDARG00000090250	0	0.00490791
ENSDARG00000016476	0	0
ENSDARG00000063362	0	0
ENSDARG00000059295	0.00057777	0.000138316
ENSDARG00000089844	0	0
ENSDARG00000061100	0.0103797	1.15748
ENSDARG00000080218	0	0
ENSDARG00000093088	0	0
ENSDARG00000011921	0	0.0250346
ENSDARG00000086023	0	0
ENSDARG00000063373	0	0
ENSDARG00000089152	0	0
ENSDARG00000087652	0	0
ENSDARG00000075546	0	0
ENSDARG00000091691	0	0
ENSDARG00000087762	0	0
ENSDARG00000015153	0	0
ENSDARG00000084858	0	0
ENSDARG00000096283	0	0
ENSDARG00000045299	0	0
ENSDARG00000071487	0	0.00524261
ENSDARG00000003462	0	0.00111448
ENSDARG00000090387	0	0
ENSDARG00000045301	0	0
ENSDARG00000086965	0	0
ENSDARG00000063542	0	0
ENSDARG00000084524	0	0
ENSDARG00000059301	0.0109073	0.00278638
ENSDARG00000089339	0	0
ENSDARG00000059310	0	0
ENSDARG00000079343	0	0
ENSDARG00000093151	0	0
ENSDARG00000093208	0	0
ENSDARG00000075084	0	0
ENSDARG00000044842	0	0
ENSDARG00000044844	0	0
ENSDARG00000088404	0	0
ENSDARG00000044845	0	0
ENSDARG00000093455	0	0
ENSDARG00000094876	0.0134757	0
ENSDARG00000095749	0	0
ENSDARG00000092164	0	0
ENSDARG00000095181	0	0
ENSDARG00000091968	0	0
ENSDARG00000031455	0	0
ENSDARG00000076885	0	0.594562
ENSDARG00000093414	0	0
ENSDARG00000070156	0	0
ENSDARG00000078880	0	0
ENSDARG00000079539	0	0.00101727
ENSDARG00000093967	0	0
ENSDARG00000092531	0	0
ENSDARG00000084097	0	0
ENSDARG00000095382	0	0
ENSDARG00000094636	0	0
ENSDARG00000044848	0	0
ENSDARG00000044850	0	0
ENSDARG00000022682	0.00427078	0
ENSDARG00000059329	0	0
ENSDARG00000088043	0	0
ENSDARG00000089716	0.0229695	0.0117305
ENSDARG00000017568	98.1588	117.868
ENSDARG00000087622	0	0
ENSDARG00000057731	0	0
ENSDARG00000067801	0	0
ENSDARG00000090617	0	0
ENSDARG00000016858	0	0
ENSDARG00000042555	0	0.995254
ENSDARG00000084593	0	0
ENSDARG00000060980	0	0.000306393
ENSDARG00000036911	0	0
ENSDARG00000077950	0	0
ENSDARG00000007708	0	0
ENSDARG00000019707	0	0
ENSDARG00000036913	0	0
ENSDARG00000043897	0	0
ENSDARG00000087100	0.00978788	0.031492
ENSDARG00000022996	0	0.00129841
ENSDARG00000036915	0	0
ENSDARG00000089357	0	0
ENSDARG00000089347	0	0
ENSDARG00000015971	0	0.00441011
ENSDARG00000022218	0	0
ENSDARG00000068655	0.0103213	0
ENSDARG00000032188	0	0.460018
ENSDARG00000094995	0	0
ENSDARG00000092231	0	0
ENSDARG00000092133	0	0
ENSDARG00000093314	0	0
ENSDARG00000094749	0	0
ENSDARG00000070138	0	0
ENSDARG00000093032	0	0
ENSDARG00000093729	0	0
ENSDARG00000093178	0	0
ENSDARG00000092393	0	0
ENSDARG00000095687	0	0
ENSDARG00000095352	0	0
ENSDARG00000094878	0	0
ENSDARG00000092101	0	0
ENSDARG00000092701	0	0
ENSDARG00000095444	0	0
ENSDARG00000092516	0	0
ENSDARG00000092202	0	0
ENSDARG00000070134	0	0
ENSDARG00000029905	0	0
ENSDARG00000076991	0	0
ENSDARG00000030022	0	0
ENSDARG00000019208	0.00912319	0
ENSDARG00000024219	0	0
ENSDARG00000086337	0	0.0221771
ENSDARG00000077129	0	0
ENSDARG00000044841	0	0.0018814
ENSDARG00000096282	0	0
ENSDARG00000079484	0	0
ENSDARG00000090948	0	0
ENSDARG00000094253	0	0
ENSDARG00000077906	0	0
ENSDARG00000046071	0	0
ENSDARG00000058968	0	0
ENSDARG00000010149	3.99423	0.0106418
ENSDARG00000020072	0.233928	0.109387
ENSDARG00000092263	10.6635	9.09167
ENSDARG00000034291	1.22617	0.849057
ENSDARG00000081621	0	0
ENSDARG00000094542	0.150667	0.108878
ENSDARG00000004187	0	0.00688763
ENSDARG00000082634	0	0
ENSDARG00000036584	0	0
ENSDARG00000094738	0	0
ENSDARG00000059046	0	0.0134969
ENSDARG00000044804	0	0
ENSDARG00000018334	70.821	0
ENSDARG00000044801	0	0
ENSDARG00000079472	0	0
ENSDARG00000096310	0.0203325	0.0818576
ENSDARG00000017602	2.4604	2.29216
ENSDARG00000068214	0.0010716	0.00111462
ENSDARG00000044807	0	0
ENSDARG00000012953	1.37119	0
ENSDARG00000090818	0	0
ENSDARG00000088619	0	0
ENSDARG00000086746	0.000371593	0
ENSDARG00000044808	0	0
ENSDARG00000044809	0.875826	0.00380859
ENSDARG00000044811	0	6.49728
ENSDARG00000093173	0	0
ENSDARG00000094239	0.00204089	0
ENSDARG00000092664	0	0
ENSDARG00000092967	0	0
ENSDARG00000096367	0	0
ENSDARG00000038219	0.0100904	0.317775
ENSDARG00000085263	0	0
ENSDARG00000080562	0	0
ENSDARG00000091271	0	0
ENSDARG00000012593	0.00255232	0.0166191
ENSDARG00000080661	0	0
ENSDARG00000014053	0	0
ENSDARG00000093667	0	0
ENSDARG00000092842	0	0
ENSDARG00000093602	0	0
ENSDARG00000024831	0.0296588	0.0835262
ENSDARG00000038729	0	0
ENSDARG00000038728	0	0
ENSDARG00000077540	0.00490252	0
ENSDARG00000068856	0	0
ENSDARG00000086262	0	0
ENSDARG00000077638	0.00745051	0
ENSDARG00000039891	0.0164867	0
ENSDARG00000086236	0.00386565	0
ENSDARG00000090041	0	0
ENSDARG00000096288	0	0
ENSDARG00000087469	0	0
ENSDARG00000023519	0.0131673	0
ENSDARG00000084079	0	0
ENSDARG00000059507	0	0
ENSDARG00000016754	0	0
ENSDARG00000014201	0	0
ENSDARG00000084987	0	0
ENSDARG00000009851	0.873038	0.00497159
ENSDARG00000063706	0	0.00369582
ENSDARG00000060109	0	0.00395812
ENSDARG00000014480	0	0
ENSDARG00000090884	0	0
ENSDARG00000023362	0	0
ENSDARG00000037962	0	0
ENSDARG00000037963	0	0.0142867
ENSDARG00000037964	0.359059	0.455673
ENSDARG00000014592	0.550024	0.183621
ENSDARG00000060106	0	0.00362238
ENSDARG00000055550	0	0
ENSDARG00000083652	11.5249	0
ENSDARG00000060202	0	0
ENSDARG00000060189	0.0173386	0.0139317
ENSDARG00000060175	0	0
ENSDARG00000025747	0.0641202	0.193925
ENSDARG00000073862	0.0561466	0
ENSDARG00000068903	0	2.69103
ENSDARG00000080475	0	0
ENSDARG00000087194	0	0
ENSDARG00000057080	0.0063283	0
ENSDARG00000086101	0	0
ENSDARG00000086531	0	0
ENSDARG00000086158	0	0
ENSDARG00000069980	0	0
ENSDARG00000092752	0	0
ENSDARG00000059978	0	0
ENSDARG00000052893	0	0
ENSDARG00000043074	0	0
ENSDARG00000052894	0	0
